McD_light_d_0,McD_light_d_1,McD_light_d_2,McD_light_d_3,McD_light_d_4,McD_light_d_5,McD_light_d_6,McD_light_d_7
1.1585273973142667,1.1503732457608744,1.1585273973142667,1.1503732457608744,1.1999837725924682,1.0498318143403418,1.1999837725924682,1.0498318143403418
1.0698711885993972,1.1073313723313725,1.0698711885993972,1.1073313723313725,1.146925895047356,1.024634801754477,1.146925895047356,1.024634801754477
1.2317846652710216,1.0116819128583836,1.2317846652710216,1.0116819128583836,1.2411094931280149,0.9032338657850952,1.2411094931280149,0.9032338657850952
1.1689083459022067,0.9093053245873368,1.1689083459022067,0.9093053245873368,1.2058144986512367,0.8447943847343531,1.2058144986512367,0.8447943847343531
1.083066651522631,0.8474893403997082,1.083066651522631,0.8474893403997082,1.1548108747044916,0.8040609564965159,1.1548108747044916,0.8040609564965159
1.2362710250323177,0.790545355671406,1.2362710250323177,0.790545355671406,1.2434176071631027,0.7654108601456189,1.2434176071631027,0.7654108601456189
1.1689083459022067,0.9651587657420692,1.1689083459022067,0.9651587657420692,1.2058144986512367,0.8788173147407145,1.2058144986512367,0.8788173147407145
1.0851207109284882,0.9190541939732642,1.0851207109284882,0.9190541939732642,1.1561558823603806,0.849146636672092,1.1561558823603806,0.849146636672092
1.2445194009735687,0.8671697746697746,1.2445194009735687,0.8671697746697746,1.2478492136910266,0.8143213193896458,1.2478492136910266,0.8143213193896458
1.179449200906933,0.9555088932806325,1.179449200906933,0.9555088932806325,1.2116847451626593,0.936160013613287,1.2116847451626593,0.936160013613287
1.0928841277064303,0.8961497162967751,1.0928841277064303,0.8961497162967751,1.1608241564020991,0.8978193987265873,1.1608241564020991,0.8978193987265873
1.3218705002805273,0.834950683466539,1.3218705002805273,0.834950683466539,1.2862656929425145,0.8562829425351225,1.2862656929425145,0.8562829425351225
1.268162778219032,1.0161154117286095,1.268162778219032,1.0161154117286095,1.2576035734465967,0.9735574285840664,1.2576035734465967,0.9735574285840664
1.1994473723735222,0.9635421308051435,1.1994473723735222,0.9635421308051435,1.219946578260353,0.9396757163840207,1.219946578260353,0.9396757163840207
0.9839648046037753,0.9159118315942361,0.9839648046037753,0.9159118315942361,0.9544433481109248,0.9076994782593749,0.9544433481109248,0.9076994782593749
0.933968710537277,0.9222795280769812,0.933968710537277,0.9222795280769812,0.9229593055903603,0.914736354291933,0.9229593055903603,0.914736354291933
0.8069245738653633,0.8618178136770812,0.8069245738653633,0.8618178136770812,0.7770032461364288,0.8745462355544181,0.7770032461364288,0.8745462355544181
1.0297019378409085,0.8030742296918767,1.0297019378409085,0.8030742296918767,0.9828462533252237,0.8343395930004217,0.9828462533252237,0.8343395930004217
0.9845204865446253,0.988419141817214,0.9845204865446253,0.988419141817214,0.9543539901836771,0.9555519042256275,0.9543539901836771,0.9555519042256275
0.8666075812262252,0.9436028858015945,0.8666075812262252,0.9436028858015945,0.815796562679092,0.9265801493795199,0.815796562679092,0.9265801493795199
1.04403482105156,0.8937816862282101,1.04403482105156,0.8937816862282101,1.127133719341395,0.8924414882871328,1.127133719341395,0.8924414882871328
0.9443489495522837,1.363759324312998,0.9443489495522837,1.363759324312998,0.9294346848271613,1.3048228228678305,0.9294346848271613,1.3048228228678305
0.8533233016050764,1.3207963352896375,0.8533233016050764,1.3207963352896375,0.8695380239484177,1.2809644219645266,0.8695380239484177,1.2809644219645266
1.0901306321399582,1.2809564144208094,1.0901306321399582,1.2809564144208094,1.155711457659987,1.2579167679371055,1.155711457659987,1.2579167679371055
0.9953839816605775,1.4287449029362989,0.9953839816605775,1.4287449029362989,0.961146524051494,1.3401478103262228,0.961146524051494,1.3401478103262228
0.9119731587514094,1.2418761629890656,0.9119731587514094,1.2418761629890656,0.9072015867968607,1.0936999042273958,0.9072015867968607,1.0936999042273958
0.8792667002887357,1.188568701053557,0.8792667002887357,1.188568701053557,0.8878741314514591,1.0645003249992888,0.8878741314514591,1.0645003249992888
0.8198938043277307,1.0887543923545455,0.8198938043277307,1.0887543923545455,0.8471942346233327,1.0073732928853412,0.8471942346233327,1.0073732928853412
0.7658590113523599,1.0843058357972732,0.7658590113523599,1.0843058357972732,0.8088891136856252,1.0120765374718204,0.8088891136856252,1.0120765374718204
0.9280025942837759,1.0177675833728466,0.9280025942837759,1.0177675833728466,1.0535761062513884,0.972010769560213,1.0535761062513884,0.972010769560213
0.8687597699456648,0.9276841924372291,0.8687597699456648,0.9276841924372291,1.0129944921411262,0.9152368778967022,1.0129944921411262,0.9152368778967022
0.8158273199321218,1.0843058357972732,0.8158273199321218,1.0843058357972732,0.975476165274927,1.0120765374718204,0.975476165274927,1.0120765374718204
0.8313900318648391,1.020451774413202,0.8313900318648391,1.020451774413202,0.8550083531623095,0.9736694289059006,0.8550083531623095,0.9736694289059006
0.7873503302566242,0.9276841924372291,0.7873503302566242,0.9276841924372291,0.8242204366376654,0.9152368778967022,0.8242204366376654,0.9152368778967022
0.7310626468868787,1.0943316899182767,0.7310626468868787,1.0943316899182767,0.7834182431313579,1.017761740481518,0.7834182431313579,1.017761740481518
1.0309706267386678,1.0257674309788585,1.0309706267386678,1.0257674309788585,0.8869689024031965,0.9767983772522402,0.8869689024031965,0.9767983772522402
0.9659887822104413,0.9333486588075095,0.9659887822104413,0.9333486588075095,0.8242354254972258,0.9188861749230406,0.8242354254972258,0.9188861749230406
0.899764751580359,1.1690994459526505,0.899764751580359,1.1690994459526505,0.7662668691339231,1.0578900662457666,0.7662668691339231,1.0578900662457666
1.0335478011537544,1.106365012237135,1.0335478011537544,1.106365012237135,0.8879870989196815,1.0216501429713813,0.8879870989196815,1.0216501429713813
0.9870435618528154,0.981869107415205,0.9870435618528154,0.981869107415205,0.8592131175856533,0.8845151847993181,0.8592131175856533,0.8845151847993181
0.916045076362077,1.3954213954213956,0.916045076362077,1.3954213954213956,0.7915435556835289,1.1692139742342578,0.7915435556835289,1.1692139742342578
1.0911155542748998,1.344686906638433,1.0911155542748998,1.344686906638433,1.0221124729400255,1.142771493172222,1.0221124729400255,1.142771493172222
1.043104684952511,1.2678543744670494,1.043104684952511,1.2678543744670494,0.9922098519150455,1.1015983687986686,0.9922098519150455,1.1015983687986686
0.9569760264925303,1.224237332570666,0.9569760264925303,1.224237332570666,0.8744731469716939,1.0815212074256373,0.8744731469716939,1.0815212074256373
0.878061591754311,1.1687179443567108,0.878061591754311,1.1687179443567108,1.0191630624631418,1.0483519801280476,1.0191630624631418,1.0483519801280476
0.8130932970531012,1.098216539860126,0.8130932970531012,1.098216539860126,0.9731357828849002,1.0057460689246296,0.9731357828849002,1.0057460689246296
0.7532621956775577,1.2274857893607893,0.7532621956775577,1.2274857893607893,0.9292465671570631,1.0833427719808466,0.9292465671570631,1.0833427719808466
0.8635479283739741,1.1687179443567108,0.8635479283739741,1.1687179443567108,1.0088742324101703,1.0483519801280476,1.0088742324101703,1.0483519801280476
0.7992263234373819,1.098216539860126,0.7992263234373819,1.098216539860126,0.9630512711468207,1.0057460689246296,0.9630512711468207,1.0057460689246296
0.7453107996214371,1.2345758712315766,0.7453107996214371,1.2345758712315766,0.9233033058050387,1.0873287119793122,0.9233033058050387,1.0873287119793122
0.8070079151715307,1.1770796700381634,0.8070079151715307,1.1770796700381634,0.8383256536850504,1.0532992212006869,0.8383256536850504,1.0532992212006869
0.7106297123304454,1.107265112851472,0.7106297123304454,1.107265112851472,0.7100062069556858,1.0113414752680674,0.7100062069556858,1.0113414752680674
0.6560841400840097,1.3175075842535082,0.6560841400840097,1.3175075842535082,0.6696961704863583,1.1313422701916298,0.6696961704863583,1.1313422701916298
0.8125886135905689,1.2666226204540207,0.8125886135905689,1.2666226204540207,0.9728682773207845,1.1032971279250434,0.9728682773207845,1.1032971279250434
0.7532621956775577,1.1566145171377271,0.7532621956775577,1.1566145171377271,0.9292465671570631,0.9767032672866827,0.9292465671570631,0.9767032672866827
1.3656408813877168,0.9824174104853146,1.3656408813877168,0.9824174104853146,1.306706723130021,0.888242639590123,1.306706723130021,0.888242639590123
1.2934976870035786,0.907922087071032,1.2934976870035786,0.907922087071032,1.265777271607338,0.8414564593112606,1.265777271607338,0.8414564593112606
1.2249528843275173,0.840588568400085,1.2249528843275173,0.840588568400085,1.2239618124763052,0.7975218605334501,1.2239618124763052,0.7975218605334501
1.4302254901960785,1.0750606946584496,1.4302254901960785,1.0750606946584496,1.3408976760349758,0.9383733571844622,1.3408976760349758,0.9383733571844622
1.7185915841584158,1.0224606612301383,1.7185915841584158,1.0224606612301383,1.4676437479947795,0.9057438682136878,1.4676437479947795,0.9057438682136878
1.717782679738562,0.962533043846277,1.717782679738562,0.962533043846277,1.4672708919172255,0.8674542228438814,1.4672708919172255,0.8674542228438814
1.7165986312399355,1.0310851947616653,1.7165986312399355,1.0310851947616653,1.466720836911725,0.9807905668855157,1.466720836911725,0.9807905668855157
1.7181851395730705,0.9582382089727636,1.7181851395730705,0.9582382089727636,1.4674566964508562,0.936011080900184,1.4674566964508562,0.936011080900184
1.368973291815397,0.886634491808977,1.368973291815397,0.886634491808977,1.3088641660603528,0.8892975342946738,1.3088641660603528,0.8892975342946738
1.2976873925650982,1.1283969295734002,1.2976873925650982,1.1283969295734002,1.2687679682597357,1.0341419156284584,1.2687679682597357,1.0341419156284584
1.2281502717409023,1.0690025552346758,1.2281502717409023,1.0690025552346758,1.227053637068191,0.9973035273725893,1.227053637068191,0.9973035273725893
1.4324185866782593,1.0163910489081582,1.4324185866782593,1.0163910489081582,1.3421362305421092,0.9630985286875511,1.3421362305421092,0.9630985286875511
1.701076064382139,0.989347450547272,1.701076064382139,0.989347450547272,1.4564162772218847,0.9553101163252133,1.4564162772218847,0.9553101163252133
1.6931980519480518,0.9173309745738552,1.6931980519480518,0.9173309745738552,1.4512761342136067,0.9094517538221581,1.4512761342136067,0.9094517538221581
1.6851827485380115,0.8477855287991679,1.6851827485380115,0.8477855287991679,1.446096842050365,0.8635758326588817,1.446096842050365,0.8635758326588817
1.7087561050061046,1.0974753816628193,1.7087561050061046,1.0974753816628193,1.4615041479436501,1.0148116902293987,1.4615041479436501,1.0148116902293987
1.3701346240957892,1.0463684221596898,1.3701346240957892,1.0463684221596898,1.3094069952862784,0.9829438896135713,1.3094069952862784,0.9829438896135713
1.2926809867996878,0.9920290879994828,1.2926809867996878,0.9920290879994828,1.2657313161093209,0.946766976452272,1.2657313161093209,0.946766976452272
1.2238341024592556,1.2288287183246862,1.2238341024592556,1.2288287183246862,1.2240456267445168,1.240049468325475,1.2240456267445168,1.240049468325475
1.4328132508190754,1.191426527592258,1.4328132508190754,1.191426527592258,1.3423195781765582,1.218544980605672,1.3423195781765582,1.218544980605672
1.4278428053428056,1.1567735964863295,1.4278428053428056,1.1567735964863295,1.3301893959457507,1.1978125763847822,1.3301893959457507,1.1978125763847822
1.3324078386514886,1.286579151383193,1.3324078386514886,1.286579151383193,1.1398599731676788,1.2727226643386473,1.1398599731676788,1.2727226643386473
1.4766004401195187,1.1485114777047454,1.4766004401195187,1.1485114777047454,1.3640507648787699,1.043928416021439,1.3640507648787699,1.043928416021439
1.365873600873601,1.1034801708455646,1.365873600873601,1.1034801708455646,1.3048625464411892,1.017916426582157,1.3048625464411892,1.017916426582157
1.3083817594834544,1.0209585867114717,1.3083817594834544,1.0209585867114717,1.2721779967789872,0.9682435877683501,1.2721779967789872,0.9682435877683501
1.2199635575623284,1.0117105007289802,1.2199635575623284,1.0117105007289802,1.2191698887137932,0.9704368853305022,1.2191698887137932,0.9704368853305022
1.7185915841584158,0.9536772635874379,1.7185915841584158,0.9536772635874379,1.4676437479947795,0.9341581439612493,1.4676437479947795,0.9341581439612493
1.7185915841584158,0.8777624466202149,1.7185915841584158,0.8777624466202149,1.4676437479947795,0.8841219199624718,1.4676437479947795,0.8841219199624718
1.7181851395730705,1.0117105007289802,1.7181851395730705,1.0117105007289802,1.4674566964508562,0.9704368853305022,1.4674566964508562,0.9704368853305022
1.7190020729684907,0.9559149179084255,1.7190020729684907,0.9559149179084255,1.4678320591450593,0.9355937875256056,1.4678320591450593,0.9355937875256056
1.3491864415777457,0.8777624466202149,1.3491864415777457,0.8777624466202149,1.3015265523936874,0.8841219199624718,1.3015265523936874,0.8841219199624718
1.2593689022311605,1.0205067707472684,1.2593689022311605,1.0205067707472684,1.2547957004134622,0.975575171091596,1.2547957004134622,0.975575171091596
1.1490857577256726,0.9607830955217463,1.1490857577256726,0.9607830955217463,1.1924063575337056,0.9385176016793664,1.1924063575337056,0.9385176016793664
1.3596419736248786,0.8828271118301632,1.3596419736248786,0.8828271118301632,1.3068387084777382,0.8874575504379608,1.3068387084777382,0.8874575504379608
1.272199780895433,1.0858046994768382,1.272199780895433,1.0858046994768382,1.261623747479416,1.011812353113875,1.261623747479416,1.011812353113875
1.1647531333185923,1.031140526584539,1.1647531333185923,1.031140526584539,1.2014057201046364,0.9787669196710942,1.2014057201046364,0.9787669196710942
1.3652078118057354,0.9226059142095542,1.3652078118057354,0.9226059142095542,1.3095263999996993,0.8489165184514021,1.3095263999996993,0.8489165184514021
1.272199780895433,1.2365377684066357,1.272199780895433,1.2365377684066357,1.261623747479416,1.0939931436007866,1.261623747479416,1.0939931436007866
1.1674052051976542,1.1920646687599477,1.1674052051976542,1.1920646687599477,1.2030424397177752,1.069547450185748,1.2030424397177752,1.069547450185748
1.3758333333333335,1.127599504278111,1.3758333333333335,1.127599504278111,1.314853690289701,1.0324129087862537,1.314853690289701,1.0324129087862537
1.2853162487003136,1.0894371117486963,1.2853162487003136,1.0894371117486963,1.2685259223400824,1.0155271086667284,1.2685259223400824,1.0155271086667284
1.1767939814814816,1.0392388542236068,1.1767939814814816,1.0392388542236068,1.2084452584452583,0.9845582405555905,1.2084452584452583,0.9845582405555905
1.4759480724395215,0.9785909483700478,1.4759480724395215,0.9785909483700478,1.3608326279151803,0.9455717637461482,1.3608326279151803,0.9455717637461482
1.397868683304463,1.0923852910204048,1.397868683304463,1.0923852910204048,1.3229123886665182,1.0172203197349396,1.3229123886665182,1.0172203197349396
1.30847548941598,1.0392388542236068,1.30847548941598,1.0392388542236068,1.2775361197110422,0.9845582405555905,1.2775361197110422,0.9845582405555905
1.0624521881768259,0.9785909483700478,1.0624521881768259,0.9785909483700478,1.0002039120478663,0.9455717637461482,1.0002039120478663,0.9455717637461482
1.0008414525230382,1.0983643585855927,1.0008414525230382,1.0983643585855927,0.9632648703321935,1.0207240230190047,0.9632648703321935,1.0207240230190047
0.8590991156736795,1.0465347690995124,0.8590991156736795,1.0465347690995124,0.8101511128615035,0.9890123765123765,0.8101511128615035,0.9890123765123765
1.1348312991021325,0.9866800749755296,1.1348312991021325,0.9866800749755296,1.0404688382430634,0.9506945868171103,1.0404688382430634,0.9506945868171103
1.083283298826777,1.1701579377614795,1.083283298826777,1.1701579377614795,1.0092582416530338,1.060265780470811,1.0092582416530338,1.060265780470811
0.950647463523579,1.1246327426156972,0.950647463523579,1.1246327426156972,0.8641255018658228,1.034094553897486,0.8641255018658228,1.034094553897486
1.1245631475507636,1.0262297262703488,1.1245631475507636,1.0262297262703488,1.1738099900010803,0.9115396917949594,1.1738099900010803,0.9115396917949594
1.0130939212163563,0.9214324460816168,1.0130939212163563,0.9214324460816168,0.9706375725887116,0.8519481934525173,0.9706375725887116,0.8519481934525173
0.9066728054194,0.8577048065777574,0.9066728054194,0.8577048065777574,0.903286805029945,0.8102907237060424,0.903286805029945,0.8102907237060424
1.1974481220533852,0.7991309537882186,1.1974481220533852,0.7991309537882186,1.2143032847998323,0.7708085944788072,1.2143032847998323,0.7708085944788072
1.0963827189470525,0.9777154224626324,1.0963827189470525,0.9777154224626324,1.0171184590263536,0.8861873699699009,1.0171184590263536,0.8861873699699009
0.997945387945388,0.9296559355141804,0.997945387945388,0.9296559355141804,0.9565621388995628,0.8555803111224954,0.9565621388995628,0.8555803111224954
0.9280456968140792,0.8760911071827112,0.9280456968140792,0.8760911071827112,0.9186795988511283,0.8199057814949878,0.9186795988511283,0.8199057814949878
0.8589095836254746,0.9682934809623759,0.8589095836254746,0.9682934809623759,0.8727468162129578,0.9436330387798892,0.8727468162129578,0.9436330387798892
0.7972042780402911,0.9069055169636565,0.7972042780402911,0.9069055169636565,0.8300596716686904,0.9043361077943639,0.8300596716686904,0.9043361077943639
0.9756507143455674,0.8439952153110047,0.9756507143455674,0.8439952153110047,1.0837470989982225,0.8619415300176563,1.0837470989982225,0.8619415300176563
0.9069341711276162,1.0293644475154722,0.9069341711276162,1.0293644475154722,1.0380512909907584,0.9812605244435725,1.0380512909907584,0.9812605244435725
0.8466309654703003,0.9746311487374105,0.8466309654703003,0.9746311487374105,0.9963120932173434,0.9463638412845613,0.9963120932173434,0.9463638412845613
0.8702506955617587,0.9253073297926239,0.8702506955617587,0.9253073297926239,0.8803627686294514,0.913551907610869,0.8803627686294514,0.913551907610869
0.8195366617870773,0.9340180938514836,0.8195366617870773,0.9340180938514836,0.8457784218016653,0.9217157984183801,0.8457784218016653,0.9217157984183801
0.7568507681306414,0.8716826629984524,0.7568507681306414,0.8716826629984524,0.8011988253478669,0.8806094289538623,0.8011988253478669,0.8806094289538623
1.164759541533735,0.8113183083785268,1.164759541533735,0.8113183083785268,0.9538888383341257,0.8395702011224485,0.9538888383341257,0.8395702011224485
1.0889167409387996,1.000621819679164,1.0889167409387996,1.000621819679164,0.886817358491435,0.9627676385267273,0.886817358491435,0.9627676385267273
1.015320074705431,0.9539188488208096,1.015320074705431,0.9539188488208096,0.8252524865799905,0.9328844915531646,0.8252524865799905,0.9328844915531646
1.1701415319071093,0.9024372357301053,1.1701415319071093,0.9024372357301053,0.9563288599644352,0.8979040115334636,0.9563288599644352,0.8979040115334636
1.1124713365026708,1.3843212640986613,1.1124713365026708,1.3843212640986613,0.9231252992105934,1.3155084621788689,0.9231252992105934,1.3155084621788689
1.0335647536204793,1.3385398631820324,1.0335647536204793,1.3385398631820324,0.8516592763409853,1.2904934705996571,0.8516592763409853,1.2904934705996571
1.2257363489674435,1.2964701805480492,1.2257363489674435,1.2964701805480492,1.0894052490537884,1.2664646924204097,1.0894052490537884,1.2664646924204097
1.1663397707251928,1.4534996182373472,1.1663397707251928,1.4534996182373472,1.0549374333908086,1.3524031129704512,1.0549374333908086,1.3524031129704512
1.072743795322345,1.272008034886038,1.072743795322345,1.272008034886038,0.9335647968585152,1.1076168973367464,0.9335647968585152,1.1076168973367464
0.9273165510178858,1.2156798721156519,0.9273165510178858,1.2156798721156519,1.0504424314702612,1.0774364646150805,1.0504424314702612,1.0774364646150805
0.851697585421859,1.1112375696555865,0.851697585421859,1.1112375696555865,0.9986246392496391,1.0187121275708233,0.9986246392496391,1.0187121275708233
0.7840701090847167,1.1013453642233675,0.7840701090847167,1.1013453642233675,0.9502730997636264,1.021380224766641,0.9502730997636264,1.021380224766641
0.9104129168010089,1.0318700926965196,0.9104129168010089,1.0318700926965196,1.0389068007032425,0.9800422488435508,1.0389068007032425,0.9800422488435508
0.835907786611498,0.9391932229136563,0.835907786611498,0.9391932229136563,0.9874684723519956,0.9220612702582013,0.9874684723519956,0.9220612702582013
0.7746037756386593,1.1013453642233675,0.7746037756386593,1.1013453642233675,0.9434000309242543,1.021380224766641,0.9434000309242543,1.021380224766641
0.8529521711134921,1.0346288445991072,0.8529521711134921,1.0346288445991072,0.8679411967681028,0.981736966001101,0.8679411967681028,0.981736966001101
0.7465971528471528,0.9391932229136563,0.7465971528471528,0.9391932229136563,0.7341106478217324,0.9220612702582013,0.7341106478217324,0.9220612702582013
0.6858466979490596,1.1120153608933643,0.6858466979490596,1.1120153608933643,0.6902150832732129,1.0273325117637297,0.6902150832732129,1.0273325117637297
0.8511236643933925,1.0403218804341308,0.8511236643933925,1.0403218804341308,0.9983311293407446,0.9850342717655124,0.9983311293407446,0.9850342717655124
0.7840701090847167,0.9451134494723861,0.7840701090847167,0.9451134494723861,0.9502730997636264,0.9258438312509606,0.9502730997636264,0.9258438312509606
1.23181050496858,1.1925307194412786,1.23181050496858,1.1925307194412786,1.242587429535553,1.0696314563600955,1.242587429535553,1.0696314563600955
1.16914445121778,1.126683299788563,1.16914445121778,1.126683299788563,1.2057594688040232,1.0322471094081889,1.2057594688040232,1.0322471094081889
1.1088502781437564,0.9985344055298416,1.1088502781437564,0.9985344055298416,1.1678581679327975,0.8936724845848785,1.1678581679327975,0.8936724845848785
1.2872382051278597,1.4269614594749365,1.2872382051278597,1.4269614594749365,1.2731493984308553,1.1836660764020424,1.2731493984308553,1.1836660764020424
1.5266329145723223,1.3724448274045047,1.5266329145723223,1.3724448274045047,1.3847451546145162,1.1560258101575962,1.3847451546145162,1.1560258101575962
1.5258697888091968,1.2911917999272566,1.5258697888091968,1.2911917999272566,1.3843868241478265,1.1133476914333666,1.3843868241478265,1.1133476914333666
1.5247519707899704,1.241869906556507,1.5247519707899704,1.241869906556507,1.3838580257892164,1.0910859469369376,1.3838580257892164,1.0910859469369376
1.5262495260310391,1.1834728618700392,1.5262495260310391,1.1834728618700392,1.3845654019541767,1.0566849893172994,1.3845654019541767,1.0566849893172994
1.2346858213247789,1.1103899566092843,1.2346858213247789,1.1103899566092843,1.2445341306702506,1.012900506423746,1.2445341306702506,1.012900506423746
1.1723957599735093,1.2453747350613356,1.1723957599735093,1.2453747350613356,1.2082965781127821,1.0930136026145931,1.2082965781127821,1.0930136026145931
1.1114012053292412,1.1834728618700392,1.1114012053292412,1.1834728618700392,1.1705652592088762,1.0566849893172994,1.1705652592088762,1.0566849893172994
1.2890661705901292,1.1103899566092843,1.2890661705901292,1.1103899566092843,1.274243970315399,1.012900506423746,1.274243970315399,1.012900506423746
1.5071318504190845,1.2528399931754268,1.5071318504190845,1.2528399931754268,1.3723060663876199,1.0971566990652046,1.3723060663876199,1.0971566990652046
1.4984282796535666,1.1922796723084754,1.4984282796535666,1.1922796723084754,1.3666458653675557,1.0618348644068536,1.3666458653675557,1.0618348644068536
1.489710456997691,1.1199023362810097,1.489710456997691,1.1199023362810097,1.361006000858915,1.0187207766473076,1.361006000858915,1.0187207766473076
1.5157847684886692,1.3420434962501153,1.5157847684886692,1.3420434962501153,1.3779822537726678,1.1435301970253267,1.3779822537726678,1.1435301970253267
1.2357827936810755,1.2877548894914501,1.2357827936810755,1.2877548894914501,1.2450561167227834,1.1142598053876596,1.2450561167227834,1.1142598053876596
1.1683181888972236,1.1740670493526635,1.1683181888972236,1.1740670493526635,1.2056810442504975,0.9862332904141272,1.2056810442504975,0.9862332904141272
1.107760743467341,0.9966459970951848,1.107760743467341,0.9966459970951848,1.167906358527551,0.8963368391926162,1.167906358527551,0.8963368391926162
1.2894387599370545,0.9197414546705667,1.2894387599370545,0.9197414546705667,1.274420232706645,0.8484422655129915,1.274420232706645,0.8484422655129915
1.2907106585238408,0.8503953532164109,1.2907106585238408,0.8503953532164109,1.2629586482993689,0.8035223516925885,1.2629586482993689,0.8035223516925885
1.1837685748248612,1.0898841494771727,1.1837685748248612,1.0898841494771727,1.0684122990771927,0.946746881937392,1.0684122990771927,0.946746881937392
1.3268123143065933,1.0348011264112729,1.3268123143065933,1.0348011264112729,1.2938062994263992,0.9129887480086126,1.2938062994263992,0.9129887480086126
